budget,release_date,revenue,vote_average,vote_count,year,Success
25000000,2003-10-07,156822020,7.6,1422,2003,True
200000000,2009-11-04,325233863,6.6,1095,2009,True
37000000,2015-11-25,173567581,7.3,1915,2015,True
68000000,2012-07-26,68267862,5.3,881,2012,False
29000000,2002-08-20,16930185,5.0,85,2002,False
60000000,2001-04-06,105178561,6.1,400,2001,True
50000000,2011-12-22,120081841,6.5,909,2011,True
120000000,2002-07-19,169956806,5.4,613,2002,False
4638783,1973-05-23,11000000,7.2,65,1973,True
32000000,2003-10-09,173398518,6.4,987,2003,True
68000000,2010-06-23,698491347,5.8,2301,2010,True
12305523,1985-06-29,36230219,5.9,748,1985,True
10000000,2015-04-03,7587485,5.8,383,2015,False
55000000,2008-04-18,127906624,6.3,461,2008,True
45000000,2005-02-02,50871113,6.6,518,2005,False
20000000,1998-10-30,23875127,8.2,3016,1998,False
17000000,2006-12-09,57103895,6.4,534,2006,True
80000000,2016-01-25,52099090,6.3,588,2016,False
4500000,1980-07-05,58853106,5.8,408,1980,True
6500000,1969-12-12,81974493,6.5,456,1969,True
40000000,2001-11-17,91753202,6.0,457,2001,True
6000000,1998-04-23,58000000,6.5,354,1998,True
20000000,2010-10-15,117224271,6.4,428,2010,True
79000000,2012-01-19,355692760,5.8,1030,2012,True
15000000,2011-09-30,27462041,6.2,571,2011,True
5000000,1980-10-02,26010864,7.9,719,1980,True
32000000,2011-02-16,83615414,5.3,313,2011,True
8500000,2000-09-08,19125401,6.4,100,2000,True
250000000,2016-03-23,873260194,5.7,7004,2016,True
30000000,2013-02-07,63372757,6.4,1323,2013,True
30,2000-09-14,103,6.0,100,2000,True
10000000,2014-12-24,28883511,6.8,1196,2014,True
400000,2004-06-11,46118097,6.7,554,2004,True
16000000,2004-05-28,14822346,4.7,108,2004,False
30000000,2013-09-24,62616646,5.5,543,2013,True
13000000,2009-01-18,10652035,6.4,503,2009,False
25000000,2007-07-12,94679598,6.5,1343,2007,True
13200000,2014-09-10,53830415,5.6,181,2014,True
1100000,1987-09-25,1400000,6.8,15,1987,False
17000000,2012-08-23,9627492,4.5,140,2012,False
12600000,2003-05-30,28650575,6.0,635,2003,True
25000000,1996-04-19,10070000,5.3,25,1996,False
15000000,1980-03-07,67182787,7.2,67,1980,True
4000000,1983-04-14,92921203,6.1,302,1983,True
33000000,2006-08-06,62022014,5.1,497,2006,True
27000000,2008-08-06,44352417,6.0,238,2008,True
55000000,2006-03-01,65664721,6.2,661,2006,False
65000000,2014-12-25,163442937,7.3,1400,2014,True
20000000,2008-11-26,54586584,7.1,612,2008,True
8000000,1999-06-04,1997807,7.0,17,1999,False
9000000,2011-08-11,18663238,6.8,79,2011,True
26000000,2009-01-27,43318349,6.8,633,2009,True
1530000,1998-08-20,7267585,7.2,664,1998,True
25000000,2010-11-06,36993168,5.4,341,2010,False
60000000,2009-04-24,31720158,6.6,234,2009,False
53000000,1997-11-20,139804348,7.4,1432,1997,True
300000,1975-04-27,8000000,5.9,124,1975,True
24000000,1998-03-27,4562146,4.1,19,1998,False
55000000,2008-10-07,17869048,6.2,605,2008,False
43000000,2005-07-29,91974818,6.4,573,2005,True
5000000,2001-07-13,5476060,6.3,55,2001,False
180000000,2005-12-07,748806957,6.7,2629,2005,True
6000000,1981-05-22,50244700,6.9,703,1981,True
86000000,2007-11-28,14373825,6.3,395,2007,False
1200000,1966-12-23,6000000,8.1,2311,1966,True
120000000,2002-05-15,649398328,6.4,3992,2002,True
176000003,2015-02-04,183987723,5.2,2768,2015,False
60000000,1997-11-14,159330280,6.1,527,1997,True
5000000,1986-09-26,328203506,6.3,503,1986,True
3500000,2006-02-07,113783,6.7,28,2006,False
3000000,1996-09-11,4109095,5.7,35,1996,False
8000000,2005-01-26,127392239,6.9,358,2005,True
20000000,2006-03-31,21170563,6.0,32,2006,False
30000000,2004-06-15,21800302,5.0,66,2004,False
19800000,2001-11-07,87754044,6.8,246,2001,True
28000000,1997-07-11,8345056,5.5,46,1997,False
85000000,2002-02-06,78382433,5.5,427,2002,False
28000000,2007-07-25,92601050,6.1,327,2007,True
6000000,1946-12-31,20400000,6.2,37,1946,True
5500000,1981-05-15,58972904,6.8,207,1981,True
8000000,1984-03-09,69821334,6.1,321,1984,True
60000000,1997-08-15,26673242,6.5,742,1997,False
8700000,2006-05-25,7659918,6.8,532,2006,False
60000000,2003-12-25,96269812,5.9,581,2003,True
100000000,2007-11-02,266465037,7.4,1502,2007,True
25000000,2008-02-18,226830568,7.2,4369,2008,True
10000000,2015-03-19,10835752,6.6,183,2015,False
200000000,2014-04-16,705717432,6.5,4179,2014,True
200000000,2013-06-20,743559607,7.0,3528,2013,True
11000000,2006-09-22,72778712,6.4,298,2006,True
75000000,2000-11-13,248118121,6.9,1946,2000,True
11000000,1995-05-12,2832826,6.6,9,1995,False
10000000,1998-06-12,25605015,6.1,122,1998,True
28000000,2014-09-18,53181600,6.2,1131,2014,True
70000000,1998-06-12,164000000,5.6,332,1998,True
50000000,1994-05-24,119208989,5.5,434,1994,True
250000000,2013-12-11,958400000,7.6,4524,2013,True
4000000,2015-05-08,187112,5.2,593,2015,False
50000000,2003-02-06,88323487,6.0,692,2003,True
25000000,2007-11-21,66122026,7.1,797,2007,True
24000000,2006-12-20,155721132,6.5,835,2006,True
4100000,1953-09-16,36000000,6.4,42,1953,True
68000000,2002-05-31,193000000,5.9,437,2002,True
30000000,1998-09-13,82150642,7.1,334,1998,True
130000000,2015-07-14,519311965,7.0,5880,2015,True
14000000,2010-08-06,1755212,7.4,418,2010,False
15000000,2014-08-27,32556119,6.0,639,2014,True
1000000,2005-09-16,10047674,5.6,126,2005,True
20000000,2015-11-06,88346473,7.8,2686,2015,True
5000000,1975-05-21,41833347,6.7,137,1975,True
35000000,2005-02-12,25224242,6.8,125,2005,False
150000000,2015-09-24,128388320,5.9,954,2015,False
178000000,2016-05-18,543934787,6.4,4721,2016,True
23000000,2011-11-06,33372606,5.6,505,2011,False
25000000,1996-07-19,17193231,5.2,47,1996,False
60000000,2005-04-27,71073932,4.7,549,2005,False
100000000,2014-07-23,243400000,5.6,1680,2014,True
120000000,2000-03-15,325756637,6.2,597,2000,True
40000000,2006-06-16,114830111,6.5,670,2006,True
37000000,2008-09-05,163720069,6.5,1222,2008,True
15000000,2009-08-28,39421467,5.1,267,2009,True
5000000,2014-12-05,43884652,7.5,1104,2014,True
75000000,2004-09-20,367275019,5.8,1557,2004,True
20000000,2004-04-16,11341016,6.4,24,2004,False
100000,2006-09-29,10178331,6.6,64,2006,True
13000000,1998-05-08,8026971,5.5,10,1998,False
160000000,2015-11-18,653428261,6.6,3984,2015,True
75000000,2007-07-25,527068851,6.9,2264,2007,True
40000000,2009-10-23,28169671,5.5,348,2009,False
50000000,2001-03-13,79958599,5.3,110,2001,True
9000000,2005-08-26,1046166,4.5,12,2005,False
10000000,1992-10-01,50752337,6.4,198,1992,True
178000000,2014-05-27,370541256,7.6,4858,2014,True
25000000,1986-12-12,79817939,5.6,304,1986,True
10000000,2006-09-09,7177143,6.9,336,2006,False
25000000,1999-04-30,4152230,6.1,182,1999,False
20000000,2013-01-03,47241945,5.3,465,2013,True
113000000,2005-05-17,850000000,7.1,4116,2005,True
12000000,1970-01-25,89800000,7.3,323,1970,True
250000000,2014-05-15,747862775,7.5,6032,2014,True
30000000,2005-12-25,30536013,6.4,330,2005,False
140000000,2002-11-26,109578115,7.2,948,2002,False
58000000,2016-02-09,783112979,7.4,10995,2016,True
35000000,2008-10-15,85416905,5.2,613,2008,True
25000000,1991-03-22,78000000,5.8,286,1991,True
40000000,1996-08-23,49627779,4.6,147,1996,False
22000000,2001-02-09,19351569,5.4,154,2001,False
30000000,2015-09-17,84025816,7.2,2416,2015,True
40000000,2016-01-14,124827316,6.1,555,2016,True
25000000,2008-05-14,19844979,6.4,387,2008,False
3000000,2009-05-14,2357852,6.9,250,2009,False
37000000,2008-04-03,100076342,5.6,330,2008,True
130000000,2013-03-26,371876278,5.4,3025,2013,True
58800000,2014-12-11,542307423,7.4,4469,2014,True
12500000,2011-09-24,75993061,6.5,910,2011,True
30000000,2005-08-25,15007991,5.1,202,2005,False
110000000,2007-02-16,228738393,5.2,1712,2007,True
15000000,2005-11-17,12036149,7.0,177,2005,False
25000000,2014-08-11,66980456,6.4,1798,2014,True
1500000,1939-10-19,9600000,7.9,241,1939,True
60000000,1997-01-10,33956608,5.8,130,1997,False
40000000,2000-02-16,36037909,5.0,40,2000,False
2000000,2005-02-11,653621,6.8,31,2005,False
140000000,2008-04-30,585174222,7.4,8776,2008,True
150000000,2005-06-10,374218673,7.5,7359,2005,True
82500000,2006-06-22,237681299,6.0,2104,2006,True
50000000,2010-06-04,83761844,5.0,149,2010,True
54000000,2002-03-22,155010032,6.2,1528,2002,True
50000000,2002-06-28,171269535,5.6,644,2002,True
12500000,1996-01-26,1227324,7.3,31,1996,False
70000000,1998-07-24,481840909,7.9,5048,1998,True
40000000,2011-10-27,173930596,6.7,3417,2011,True
225000000,2013-06-12,662845518,6.5,6359,2013,True
47000000,2011-08-12,157887643,5.9,866,2011,True
18339750,2004-09-08,92180910,7.7,1037,2004,True
3000000,2010-10-01,103735,6.6,36,2010,False
10800000,2008-10-23,113857533,5.9,820,2008,True
22000000,2001-12-28,92542418,7.2,530,2001,True
35000000,2004-08-06,22034832,5.2,112,2004,False
38000000,2013-09-02,90247624,7.7,2277,2013,True
50000000,2006-03-09,61112916,4.5,137,2006,False
75000000,2001-10-30,54249294,5.4,113,2001,False
70000000,1999-07-30,309457509,5.7,455,1999,True
60000000,2006-04-19,77920346,5.8,225,2006,False
2500000,2012-08-16,3325038,6.8,450,2012,False
33000000,2013-10-16,9494789,6.7,232,2013,False
70000000,1993-05-28,255000211,6.1,588,1993,True
6000000,2011-03-25,399611,4.7,12,2011,False
54000000,2003-08-01,7266209,3.5,104,2003,False
50000000,2004-10-15,170128460,5.9,297,2004,True
9500000,2013-09-06,7800000,6.4,334,2013,False
55000000,1998-04-10,198685114,6.4,529,1998,True
40000000,2009-02-06,177259441,6.2,959,2009,True
36000000,2010-03-26,64572262,6.0,894,2010,True
1000000,2012-08-31,444575,7.5,210,2012,False
130000000,2012-08-08,276572938,6.0,2651,2012,True
12000000,2004-11-11,24829644,4.9,287,2004,True
90000000,2000-12-22,429632142,7.5,3218,2000,True
60000000,2002-02-22,52322400,6.1,204,2002,False
80000000,2003-05-23,484572835,6.4,3012,2003,True
18000000,2004-02-06,16702864,4.9,76,2004,False
70000000,2010-09-02,134748021,5.8,493,2010,True
58000000,2013-06-07,44000000,6.1,1658,2013,False
900000,2005-09-12,381420,6.1,73,2005,False
180000000,2016-06-29,356743061,5.5,2430,2016,True
15000000,2010-12-22,20529194,5.9,80,2010,False
35000000,2005-03-25,68915888,5.5,225,2005,True
63000000,1999-10-15,100853753,8.3,9413,1999,True
12000000,2013-09-21,17654912,7.4,636,2013,False
12000000,2007-10-12,11293663,7.1,509,2007,False
19000000,2006-12-19,68673228,7.2,541,2006,True
3000000,2004-09-30,6804016,5.0,3,2004,True
3000000,1988-07-08,7282851,6.3,94,1988,True
35000000,2002-09-08,29882645,6.5,159,2002,False
12000000,2006-10-27,6754898,5.8,78,2006,False
7000000,2012-10-11,12400000,5.1,47,2012,True
5000000,2008-08-06,4040588,6.6,60,2008,False
4000000,1981-11-13,125728258,6.1,183,1981,True
1300000,2006-02-22,639000,5.0,1,2006,False
140000000,2011-07-22,370569774,6.6,7047,2011,True
60000000,1995-07-13,104324083,5.6,210,1995,True
70000000,2002-08-09,277448382,5.8,1424,2002,True
12500000,1993-09-09,12281551,7.5,749,1993,False
55000000,1998-09-25,41610884,6.7,658,1998,False
1488423,1937-12-20,184925486,6.9,1914,1937,True
14000000,1998-09-25,72527595,5.6,290,1998,True
20000000,2002-03-25,75597042,6.5,110,2002,True
70000000,2002-09-20,19924033,4.3,97,2002,False
26000000,2004-07-09,90574188,6.7,1493,2004,True
100000,1969-07-25,27000000,4.3,5,1969,True
6000000,1999-04-21,10409377,7.1,817,1999,True
42000000,2012-03-12,201585328,6.7,4074,2012,True
16000000,2000-06-16,20627372,5.4,103,2000,False
95000000,2003-07-21,156505388,5.5,1418,2003,True
90000000,2008-06-05,201596308,5.5,1048,2008,True
85000000,2001-12-07,450717150,7.2,3783,2001,True
30000000,2011-05-11,151119219,7.4,1990,2011,True
27000000,1983-10-20,21500000,7.3,235,1983,False
250,1998-08-28,203,7.5,12,1998,False
7000000,2016-06-08,1333124,6.4,887,2016,False
170000000,2012-05-30,396600000,5.8,3118,2012,True
140000000,2016-02-25,150680864,5.3,1277,2016,False
45000000,1995-09-22,20350754,4.9,256,1995,False
3500000,2009-09-12,44462,6.5,195,2009,False
6000000,1999-01-22,30471,7.2,837,1999,False
14000000,2005-09-02,178043761,7.5,1480,2005,True
250000,2001-08-31,4186931,6.3,23,2001,True
9000000,1968-10-10,2500000,5.7,146,1968,False
57000000,1997-10-17,152944660,7.2,1374,1997,True
15000000,2009-03-25,8459458,5.9,498,2009,False
12000000,1986-01-01,4884663,5.5,57,1986,False
50000000,2011-02-24,28931401,5.3,600,2011,False
500000,2002-01-13,150277,6.3,152,2002,False
47000000,1996-06-10,102825796,5.7,594,1996,True
100000000,2012-08-08,312573423,6.1,2896,2012,True
30000000,2004-09-03,13001257,6.7,157,2004,False
35000000,1976-04-07,35323292,6.9,97,1976,False
13300000,2014-03-14,5380251,6.0,1102,2014,False
60000000,2001-07-04,93375151,5.0,352,2001,True
30000000,2007-09-02,14711793,7.0,776,2007,False
200000000,2011-06-11,559852396,5.8,2033,2011,True
270000000,2006-06-28,391081192,5.4,1400,2006,False
2600000,2004-07-09,3166000,7.6,23,2004,False
11000000,1965-12-22,111858363,7.4,247,1965,True
1000000,1999-12-11,10037390,5.9,43,1999,True
200000000,2009-05-20,371353001,5.9,2463,2009,True
170000000,2014-03-20,714766572,7.6,5764,2014,True
35000000,1979-12-06,139000000,6.2,530,1979,True
1650000,1953-08-04,30500000,7.2,133,1953,True
2000000,2006-09-08,622806,6.3,41,2006,False
4000000,2002-01-11,9304609,6.7,376,2002,True
19000000,2005-09-09,144216468,6.3,659,2005,True
3200000,1968-06-12,33395426,7.5,863,1968,True
1500000,2007-10-01,173066,5.9,107,2007,False
4000000,2004-04-09,30039392,7.5,2420,2004,True
110000000,2005-06-07,478207520,6.5,2965,2005,True
20000000,2009-04-16,34560577,5.9,861,2009,True
12899867,2006-03-16,85582407,7.3,406,2006,True
60000000,2013-01-10,105200903,6.2,1778,2013,True
40000000,2014-07-14,126546825,6.3,5878,2014,True
11500000,1993-11-05,23237911,7.5,202,1993,True
35000000,2016-05-04,108758521,5.6,1462,2016,True
30000000,2013-09-07,17137302,6.5,356,2013,False
68000000,2001-07-13,71069884,6.7,423,2001,False
26000000,2000-02-18,28780255,6.5,201,2000,False
25000000,1986-05-30,11000000,7.1,705,1986,False
35000000,1992-05-15,321731527,6.4,811,1992,True
27000000,1997-10-03,60527873,6.2,345,1997,True
115000000,1999-05-19,924317558,6.3,4432,1999,True
20000000,2008-10-03,149281606,4.9,209,2008,True
94000000,2003-05-30,940335536,7.6,6122,2003,True
7000000,2013-02-27,1310673,6.7,41,2013,False
40000000,2009-09-09,12206028,5.3,220,2009,False
35000000,2013-11-16,112544580,7.3,1226,2013,True
15000000,2009-09-07,5024782,5.8,84,2009,False
6000000,1993-08-27,3283371,6.9,29,1993,False
19000000,2011-11-04,35387212,6.0,328,2011,True
26000000,1998-07-31,65705772,6.8,399,1998,True
85000000,2009-12-23,219103655,6.2,360,2009,True
135000000,2005-07-28,76932943,4.9,331,2005,False
25000000,1987-06-02,76270454,7.6,1384,1987,True
20000000,2010-04-02,60072596,6.1,29,2010,True
52000000,2010-02-10,216485654,5.7,1013,2010,True
3500000,2016-02-19,40423945,6.3,1434,2016,True
50000000,2013-10-09,122915111,6.7,1659,2013,True
19000000,1964-03-24,4750000,6.0,33,1964,False
28000000,2005-09-13,186438883,7.3,718,2005,True
80000000,1996-11-08,309492681,6.4,470,1996,True
45000000,2007-10-04,4607608,6.4,81,2007,False
15000000,2005-02-04,47175038,6.2,230,2005,True
30000000,2011-04-07,63782078,6.5,1263,2011,True
15000000,1988-02-29,73326666,7.1,1444,1988,True
30000000,2004-11-14,140161792,6.7,574,2004,True
7000000,1988-08-19,72500000,5.8,281,1988,True
60000000,2008-06-11,163403799,4.9,950,2008,True
150000000,2011-03-09,38992758,5.5,199,2011,False
11000000,2001-07-24,16951798,4.5,291,2001,True
50000000,2011-02-18,144492830,5.9,1567,2011,True
33000000,2000-08-17,104155843,6.0,436,2000,True
31000000,2000-04-28,68106245,7.0,462,2000,True
38000000,2013-09-02,98337295,6.2,2035,2013,True
3500000,1967-12-14,13007551,7.4,82,1967,True
57000000,2011-12-10,149217355,4.7,1135,2011,True
5000000,2015-09-11,4842699,5.4,40,2015,False
17000000,2009-01-16,29536299,6.2,293,2009,True
150000000,2008-10-30,603900354,6.2,1810,2008,True
37000000,2010-09-15,154026136,7.0,1468,2010,True
70000000,2003-03-07,85632458,6.4,573,2003,False
4000000,1982-08-13,36690067,5.7,254,1982,True
70000000,2006-03-29,38629478,4.6,180,2006,False
1700000,1973-06-15,8844595,5.5,215,1973,True
5000000,1998-01-30,1980338,6.0,55,1998,False
18000000,2009-09-18,36133014,5.6,180,2009,True
40000000,2015-03-26,111811453,5.9,944,2015,True
35000000,2015-09-30,61181942,6.9,1121,2015,True
6000000,2009-03-06,6670712,6.9,113,2009,False
55000000,1994-07-06,677945399,8.2,7927,1994,True
18000000,2008-11-05,382174,4.4,60,2008,False
75000000,2009-12-21,443140005,5.4,666,2009,True
20000000,2008-10-03,7000000,4.1,20,2008,False
35000000,2008-05-07,170000000,5.8,923,2008,True
45000000,2006-04-13,178262620,5.3,750,2006,True
385907,1916-09-04,8394751,7.4,60,1916,True
60000000,1999-07-28,73648228,5.6,604,1999,False
35000000,2013-02-07,173965010,5.6,1645,2013,True
24000000,2010-08-20,83188165,5.3,581,2010,True
80000000,2003-12-12,266728738,6.3,410,2003,True
58000000,1995-11-16,352194034,6.6,1174,1995,True
85000,1974-10-01,30859000,7.2,590,1974,True
80000000,1996-11-15,250200000,6.5,1288,1996,True
50000000,2004-06-10,200804534,5.2,820,2004,True
4000000,2014-06-05,44349000,7.5,1971,2014,True
10000000,2002-10-11,598645,4.8,50,2002,False
55000000,2010-11-23,89519773,6.9,573,2010,True
3500000,2010-12-27,16566240,6.9,890,2010,True
42000000,2014-11-26,107670357,6.1,1536,2014,True
40000000,2013-04-12,95020213,6.8,787,2013,True
18000000,2006-03-16,1831348,6.7,77,2006,False
80000000,1997-11-26,177977226,5.3,695,1997,True
20000000,2013-07-18,46089287,6.7,1778,2013,True
5000000,1997-05-14,3263585,6.8,103,1997,False
90000000,2011-04-03,484635760,6.5,2166,2011,True
500000,2011-09-02,171760,6.0,210,2011,False
9000000,2004-05-30,23936908,6.6,693,2004,True
36000000,2011-02-25,83160734,5.4,611,2011,True
117000000,2010-06-15,261930431,5.9,1547,2010,True
3500000,1959-06-18,12800000,7.4,46,1959,True
20000000,2005-10-20,12482775,6.0,289,2005,False
35000000,1989-06-23,411348924,7.0,2096,1989,True
60000000,2002-12-06,55003135,5.7,380,2002,False
16000000,1999-03-30,53478166,7.3,1701,1999,True
20000000,2006-03-17,33889159,6.4,671,2006,True
55000000,2010-04-08,152263880,5.9,1122,2010,True
25000000,2016-01-01,1397284,5.4,285,2016,False
32000000,1993-01-15,36733909,6.7,374,1993,False
30000000,1994-12-16,160638883,7.2,619,1994,True
120000000,2016-07-27,415484914,5.9,2341,2016,True
3300000,2002-02-05,30641770,8.1,1814,2002,True
25000000,1970-10-26,3052000,7.0,31,1970,False
50000000,2009-03-12,106303988,5.5,509,2009,True
35000000,1990-11-20,57120318,5.9,730,1990,True
80000000,2005-08-12,10166502,6.8,91,2005,False
66000000,2004-04-02,99318987,6.5,2225,2004,True
92620000,1927-01-10,650422,8.0,657,1927,False
5000000,2002-02-22,368744044,6.2,671,2002,True
35000000,2011-07-08,117000000,6.5,2277,2011,True
40000000,2012-12-19,132820716,6.7,1702,2012,True
30000000,2002-12-13,105834556,6.7,362,2002,True
2000000,1963-10-11,78898765,6.9,760,1963,True
24000000,2000-04-07,36609995,6.1,67,2000,True
130000000,2011-10-25,371940071,6.7,2061,2011,True
18000000,1984-06-29,100000000,5.8,383,1984,True
35000000,2001-01-09,29400000,6.5,215,2001,False
8000000,1998-01-16,17460020,6.4,177,1998,True
70000000,2008-02-07,111231041,5.4,444,2008,True
105000000,1997-11-06,121214377,6.7,1560,1997,False
6600000,2011-05-06,37710610,6.0,56,2011,True
55000000,2014-09-24,192330738,7.1,2954,2014,True
6000000,2008-02-15,7518876,8.0,3,2008,False
36000000,1997-09-07,12532777,7.5,1808,1997,False
50000000,1995-06-09,152022101,5.0,213,1995,True
25000000,2008-10-17,6673422,5.2,127,2008,False
130000000,2005-04-06,119269486,5.7,434,2005,False
45000000,2001-07-04,141220678,5.4,982,2001,True
55000000,1996-08-15,18626419,5.7,194,1996,False
15000000,1982-10-22,125212904,7.2,1488,1982,True
55000000,2013-01-31,9489829,5.2,481,2013,False
90000000,1998-11-25,69131860,5.2,305,1998,False
34000000,2007-03-23,95608995,6.0,345,2007,True
13000000,1994-04-13,7820688,6.4,135,1994,False
6500000,2004-07-23,1548955,6.8,45,2004,False
28000000,2013-07-17,60700000,6.3,2224,2013,True
130000000,2004-05-31,789804554,7.7,5877,2004,True
8000000,2011-09-30,39187783,7.0,1261,2011,True
85000000,2006-12-08,194168700,6.7,1225,2006,True
4000000,1988-11-23,13008928,7.1,550,1988,True
75000000,1997-08-07,136982834,6.5,431,1997,True
175000000,2004-05-13,497409852,6.9,2759,2004,True
12000000,2012-03-01,100000000,6.5,1564,2012,True
25000000,2012-01-12,63100000,6.1,770,2012,True
45000000,2004-09-10,129394835,6.1,1267,2004,True
1200000,1992-09-02,14661007,8.0,3697,1992,True
45000000,1996-08-16,53854588,5.9,150,1996,False
18000000,2014-08-22,266586800,4.6,218,2014,True
2000000,1985-04-10,390659,6.3,86,1985,False
5000000,2010-01-22,5476793,7.3,847,2010,False
150000000,2004-05-19,919838758,6.7,2988,2004,True
75000000,2009-07-31,61458982,5.7,390,2009,False
18500000,2009-09-13,31912793,6.0,518,2009,True
18500000,2016-03-10,6490401,6.4,30,2016,False
30000000,2003-06-16,15368897,5.0,68,2003,False
180000000,2014-05-28,758539785,7.0,4496,2014,True
195000000,2013-02-27,197687603,5.5,2598,2013,False
20000000,1987-05-18,299965036,6.1,613,1987,True
30000000,2006-09-15,41480851,6.5,206,2006,False
180000000,2007-12-04,372234864,5.8,1303,2007,True
6000000,2014-04-30,14348529,5.8,214,2014,True
6000000,2001-11-23,2025238,6.0,44,2001,False
10000000,2011-09-10,3665069,6.5,425,2011,False
40000000,2000-08-23,30199105,5.6,135,2000,False
61000000,2012-12-18,441809770,7.1,1884,2012,True
32000000,2003-10-24,52277485,6.8,141,2003,True
60000000,2001-05-16,484409218,7.3,4056,2001,True
17700000,2001-04-10,30987695,5.5,242,2001,True
40000000,2007-02-09,145896422,6.2,554,2007,True
58000000,2010-10-13,71664962,6.6,2808,2010,False
20000000,2004-02-10,100914445,7.2,831,2004,True
26000000,2006-10-06,14821658,6.9,240,2006,False
80000000,1999-03-05,176885658,6.4,503,1999,True
75000000,1998-05-08,140464664,5.9,855,1998,True
24000000,2001-11-21,14782676,5.8,53,2001,False
14000000,2002-02-01,6413915,5.4,60,2002,False
25000000,2000-03-03,24362772,4.3,29,2000,False
30000000,2012-04-16,40346186,6.3,799,2012,False
79000000,2011-11-11,149673788,4.1,604,2011,True
14000000,1987-09-11,320145693,6.6,291,1987,True
70000000,2011-01-13,67112664,5.2,304,2011,False
130000000,2003-07-18,273339556,6.3,1564,2003,True
25000000,2014-05-09,38307627,6.6,259,2014,True
13000000,2002-09-09,97837138,6.7,1062,2002,True
27000000,2008-10-02,17286299,6.2,244,2008,False
25100000,2008-10-17,29506464,6.1,143,2008,False
8000000,2003-06-11,1477676,7.3,231,2003,False
14000000,2010-03-12,21409028,5.7,39,2010,True
7000000,2004-11-12,29385320,7.4,64,2004,True
11000000,1991-08-02,2807854,5.1,153,1991,False
250000000,2009-07-07,933959197,7.4,5293,2009,True
125000000,2000-05-24,546388105,5.9,1928,2000,True
65000,2010-11-12,416498,5.6,59,2010,True
4000000,2011-04-09,25345000,6.2,157,2011,True
