budget,release_date,revenue,vote_average,vote_count,year,Success
30000000,2001-01-12,18195610,5.8,153,2001,False
1000000,2006-04-28,10018,6.2,20,2006,False
4000000,2010-05-18,41424067,6.5,91,2010,True
150000000,2008-11-24,333932083,7.3,3292,2008,True
6000000,2006-09-01,48027970,7.4,558,2006,True
30000000,2011-02-16,130786397,6.5,1265,2011,True
60000000,2009-04-17,87784194,6.7,484,2009,False
28000000,1988-07-15,140767956,7.5,3948,1988,True
16000000,1994-12-16,247275374,6.5,1859,1994,True
967686,2010-05-07,4270000,7.0,423,2010,True
65000000,2015-02-19,121545703,5.9,145,2015,True
41677699,2008-07-19,187479518,7.5,926,2008,True
13000000,2012-09-20,33400000,7.7,2968,2012,True
60000,1998-07-10,3221152,7.1,586,1998,True
2000000,2015-09-17,2801508,5.6,92,2015,False
27000000,1984-04-05,20158808,7.0,1002,1984,False
950000,1968-09-23,814666,6.6,28,1968,False
155000000,2010-08-13,415686217,6.2,1514,2010,True
32000000,2005-08-02,85167639,6.2,1061,2005,True
48000000,2014-12-16,325771424,6.1,2200,2014,True
42000000,2002-04-03,63781810,6.1,184,2002,True
7000000,2010-01-01,46488,6.0,73,2010,False
27500000,1983-06-05,187500000,6.2,527,1983,True
88000000,2005-08-26,105316267,5.6,818,2005,False
52000000,1998-12-25,98126565,7.2,771,1998,True
114000,1968-10-01,30000000,7.5,580,1968,True
22000000,2012-08-02,77112176,6.0,223,2012,True
25000000,2012-04-19,99357138,6.8,946,2012,True
40000000,2006-12-07,120175290,7.3,1221,2006,True
115000000,1994-07-14,378882411,6.8,1116,1994,True
100000000,2014-04-16,103039258,5.9,2295,2014,False
40000000,2011-01-13,51070807,6.3,1045,2011,False
74000000,2015-02-05,311594032,5.8,719,2015,True
15000000,2012-09-20,37930465,5.8,742,2012,True
10500000,1999-03-05,75902208,6.6,827,1999,True
30000000,2007-10-17,75505973,6.2,767,2007,True
50000000,1994-07-01,16671505,5.8,274,1994,False
2000000,2007-09-08,5364858,5.4,190,2007,True
4200000,2004-06-27,32000000,6.3,210,2004,True
11000000,2001-11-17,13110448,7.0,334,2001,False
55000000,2008-01-30,113020255,7.3,1131,2008,True
80000000,2008-06-19,230685453,6.0,1051,2008,True
2700000,1986-11-21,3500000,5.9,108,1986,False
185000000,2016-07-07,343471816,6.6,2568,2016,True
25000000,2005-01-27,122644820,6.1,440,2005,True
40000000,2000-10-12,55707411,7.0,432,2000,False
15000000,2006-09-15,123384128,6.8,338,2006,True
10000000,2015-02-26,85978266,6.3,272,2015,True
15000000,1998-04-17,46905889,5.6,72,1998,True
10000000,2009-09-13,7022728,6.1,210,2009,False
5000000,2013-02-28,15179302,4.4,203,2013,True
7000000,1999-08-25,14011454,6.2,17,1999,True
2100000,1946-12-25,23650000,7.6,143,1946,True
70000000,2009-08-18,319131050,7.9,6430,2009,True
70000000,2008-12-09,225990978,6.4,1813,2008,True
37000000,2008-07-17,63800345,5.2,99,2008,True
98000000,1995-12-22,10017322,5.7,136,1995,False
120000000,2003-06-27,259175788,5.2,914,2003,True
60000000,2011-05-05,78309131,5.4,692,2011,False
40000000,2001-02-16,65754228,6.4,278,2001,True
33000000,2002-03-15,102984862,6.4,2065,2002,True
15000000,2000-03-31,35007180,5.8,156,2000,True
160000000,2006-05-12,181674817,5.5,583,2006,False
5000000,2008-04-28,1296184,5.6,86,2008,False
42000000,2011-03-11,89162162,5.6,922,2011,True
20000000,1990-12-05,53000000,7.5,3601,1990,True
48000000,2001-10-19,35743308,6.5,103,2001,False
40000000,2014-05-21,123494610,6.6,1006,2014,True
1000000,2006-08-04,1678874,7.2,59,2006,True
100000000,2000-12-09,169327687,7.2,1490,2000,True
150000000,2006-05-03,397850012,6.5,2028,2006,True
30000000,2004-02-24,14000000,4.8,54,2004,False
20000000,2013-03-27,24261569,6.5,956,2013,False
35000000,2002-01-23,75395048,7.3,453,2002,True
22000000,2001-06-01,84772742,4.6,304,2001,True
7700000,2011-02-14,1072602,5.9,131,2011,False
55000000,1994-12-09,214015089,5.9,210,1994,True
3500000,1972-05-25,12600000,7.1,158,1972,True
25000000,1988-12-11,412800000,7.6,1709,1988,True
6000000,2008-09-05,69497,4.7,25,2008,False
3500000,2010-10-29,4159678,6.7,583,2010,False
7000000,1996-02-21,560069,6.8,281,1996,False
28000000,2001-09-28,60780981,6.1,1337,2001,True
35000000,2006-06-30,326551094,7.0,3088,2006,True
9250000,1979-11-07,29174648,6.8,28,1979,True
15000000,2007-10-12,55184721,6.1,33,2007,True
46000000,2000-06-15,107196498,5.5,308,2000,True
10000000,2001-04-25,173921954,7.8,3310,2001,True
15000000,1994-05-11,94000000,7.3,953,1994,True
10000000,2013-05-01,21587700,7.0,1068,2013,True
50000000,2011-06-08,260095987,6.6,2435,2011,True
105000000,2013-09-27,716392705,7.3,5751,2013,True
45000000,2011-11-22,165184237,6.5,501,2011,True
3000000,1966-07-13,13000000,6.4,120,1966,True
19000000,2011-03-04,6928068,6.2,208,2011,False
40000000,2002-04-26,16872671,5.7,124,2002,False
17000000,1977-09-10,8720000,5.0,27,1977,False
25000000,2013-04-18,86175291,6.1,1573,2013,True
36000000,2015-12-19,156844753,6.5,379,2015,True
80000000,2005-05-15,5989640,4.8,111,2005,False
14000000,2000-09-19,38574362,4.4,100,2000,True
35000000,2015-11-12,50363790,7.0,823,2015,False
2090000,1970-07-17,40000000,6.6,53,1970,True
15000000,1988-12-09,216614388,5.7,559,1988,True
60000000,2002-06-14,214034224,7.3,3583,2002,True
4000000,2015-01-23,52425855,4.1,1022,2015,True
60000000,2002-04-16,165333180,5.3,779,2002,True
110000000,2010-07-21,293329073,6.2,2093,2010,True
250000000,2016-04-27,1153304495,7.1,7241,2016,True
13000000,1988-08-12,44726644,6.6,258,1988,True
45000000,1999-08-05,10667893,4.2,135,1999,False
10500000,1988-06-10,14144000,4.5,123,1988,False
260000000,2012-03-07,284139100,6.1,2124,2012,False
16000000,2004-09-03,12,4.6,10,2004,False
100000000,1999-12-17,93700000,6.9,963,1999,False
90000000,2015-10-21,146936910,5.7,1316,2015,True
130000000,2014-02-18,117831631,5.2,1267,2014,False
35000000,2006-09-09,42064105,6.5,357,2006,False
35000000,2001-10-19,74558115,6.6,741,2001,True
200000,2011-02-25,2295733,6.5,10,2011,True
40000000,1998-07-10,54682547,6.2,511,1998,False
20000000,1978-06-16,187884007,5.9,406,1978,True
12716953,1997-01-31,18814720,6.3,128,1997,False
95000000,2000-03-31,76432727,7.0,858,2000,False
48000000,2000-12-27,207515725,6.9,562,2000,True
16000000,2008-09-12,50007546,4.6,96,2008,True
74000000,2015-06-17,1156730962,6.4,4571,2015,True
185000000,2008-07-16,1004558444,8.2,12002,2008,True
4000000,1988-12-21,3468572,6.7,46,1988,False
35000000,1997-09-19,126216940,7.7,1310,1997,True
16500000,2003-12-19,16942795,7.0,199,2003,False
18000000,2007-11-21,57096190,6.7,1399,2007,True
50000000,1994-02-18,49000000,4.5,104,1994,False
50000000,1998-12-25,202292902,7.0,832,1998,True
17000000,1964-10-21,72070731,7.4,352,1964,True
40000000,1992-12-11,243240178,7.1,877,1992,True
37000000,2011-01-28,96047633,5.8,556,2011,True
18000000,2010-11-05,35692920,7.0,2606,2010,True
35000000,1980-09-01,27107960,6.1,233,1980,False
7000000,2008-03-11,8900000,6.9,140,2008,False
7000000,2008-08-28,6230276,4.8,48,2008,False
20000000,2014-12-25,11110975,6.5,833,2014,False
32000000,2010-03-18,18409891,6.2,620,2010,False
63000000,1994-06-24,25052000,6.5,202,1994,False
8000000,1969-01-01,20000000,6.5,15,1969,True
130000000,2008-06-04,631744560,6.9,3145,2008,True
19000000,1995-04-07,141407024,6.5,1699,1995,True
95000000,1998-07-16,250288523,6.3,1183,1998,True
12000000,1999-03-25,21001563,5.8,32,1999,True
10000000,2000-02-04,1631839,5.4,24,2000,False
110000000,2007-06-20,383531464,6.4,2089,2007,True
32000000,2004-10-10,50907422,6.6,660,2004,True
15000000,2002-02-08,52970014,5.6,197,2002,True
66000000,1999-04-29,212404396,6.0,602,1999,True
18000000,1980-11-14,23000000,7.7,938,1980,False
40000000,2007-12-25,41797066,4.9,740,2007,False
30000000,1990-03-02,199200000,7.2,957,1990,True
25000000,2001-04-13,281929795,6.5,1356,2001,True
63000000,2002-07-26,296655431,5.9,979,2002,True
72000000,2005-11-04,96889998,6.6,765,2005,False
200000000,2006-06-20,1065659812,7.0,5246,2006,True
20500000,2008-12-05,10089373,5.6,294,2008,False
76000000,2013-06-25,970761885,7.0,4637,2013,True
40000000,2006-02-17,120455994,6.7,542,2006,True
3000000,1999-01-30,3076820,5.9,90,1999,False
3600000,1969-05-25,44785053,7.4,299,1969,True
18000000,1989-12-15,26828365,7.4,383,1989,False
70000000,2008-08-20,72108608,5.4,676,2008,False
137000000,2003-06-19,245360480,5.3,1533,2003,True
30000000,2006-12-03,35078241,6.3,141,2006,False
70000000,2001-06-22,176104344,4.9,410,2001,True
1000000,2001-03-30,852206,7.3,4,2001,False
16000000,2000-03-03,15427192,5.4,43,2000,False
120000000,2014-01-30,242688965,5.7,2342,2014,True
12000000,2006-09-02,20138836,6.8,50,2006,True
17000000,2009-06-05,14899417,6.7,189,2009,False
28,2001-12-07,14,5.9,173,2001,False
75000000,2001-02-23,5409517,4.3,78,2001,False
26000000,2003-01-31,90426405,5.9,1023,2003,True
180000,1997-08-01,900000,7.8,112,1997,True
37000000,2001-08-03,165335153,6.5,1023,2001,True
20000000,2005-02-04,67192859,4.6,191,2005,True
30000000,2002-12-30,33013805,6.6,275,2002,False
12000000,2015-01-30,32248241,6.4,933,2015,True
750000,2011-12-01,78396,5.4,219,2011,False
62000000,1995-11-17,107879496,6.5,195,1995,True
38000000,1996-02-02,10300000,6.3,86,1996,False
26000000,2014-10-16,35926213,7.2,765,2014,False
5000000,2009-06-12,9760104,7.6,1794,2009,True
55000000,1989-12-22,63408614,6.1,458,1989,False
65000000,1998-11-13,40002112,5.1,374,1998,False
7500000,2007-12-05,231411584,7.0,2244,2007,True
130000000,2007-06-13,289047763,5.4,2589,2007,True
36500000,2008-12-18,21834845,5.3,23,2008,False
20000000,2010-12-10,346594,6.0,31,2010,False
2500000,2007-08-24,71904,7.1,7,2007,False
7000000,1993-05-19,116700000,7.1,281,1993,True
70000000,2012-06-14,58058367,5.5,453,2012,False
4000000,2011-08-19,1104682,5.9,316,2011,False
10000000,2010-09-16,17511906,7.2,196,2010,True
2000000,2011-01-21,13101672,5.2,125,2011,True
70000000,2015-01-13,17752940,5.1,826,2015,False
15000000,1999-04-14,2856712,6.7,475,1999,False
39000000,2004-02-20,6614280,4.5,32,2004,False
27000000,1994-09-15,101646581,5.5,282,1994,True
110000000,2013-10-23,125537191,6.6,2303,2013,False
40000000,2002-09-06,22433915,5.7,92,2002,False
7000000,1995-08-25,25405445,6.8,881,1995,True
40000000,2012-05-17,79700000,5.8,594,2012,True
90000000,2001-04-27,10372291,3.7,16,2001,False
15000000,2007-05-19,22730842,6.7,10,2007,True
60000000,1994-11-11,223664608,7.2,1516,1994,True
4000000,2002-10-09,35564473,7.3,453,2002,True
28000000,1997-12-25,5684789,6.8,91,1997,False
350000,1981-10-15,29400000,7.3,894,1981,True
10000000,1962-09-25,50100000,7.2,234,1962,True
3000000,1971-06-29,4000000,7.4,798,1971,False
30000000,2000-02-11,45554533,6.3,143,2000,True
15000000,1997-08-15,44862187,6.6,382,1997,True
5000000,1994-09-02,3049135,7.0,294,1994,False
42000000,2000-02-25,32168970,5.4,173,2000,False
1000000,2015-04-17,62882090,5.5,1047,2015,True
8500000,2013-09-27,22456509,5.6,85,2013,True
4000000,2005-01-25,866999,6.6,102,2005,False
8000000,1982-11-12,21028755,6.7,226,1982,True
45000000,2006-02-10,82800000,5.6,267,2006,True
50000000,2006-09-15,49111202,5.7,287,2006,False
19000000,2010-05-11,49830607,5.9,583,2010,True
25000000,2000-03-20,91036760,6.0,330,2000,True
90000000,2004-06-10,102000000,5.4,334,2004,False
35000000,2007-12-21,18317151,6.6,212,2007,False
20000000,1998-08-14,37672350,6.0,24,1998,True
8000000,1995-12-01,529766,6.7,85,1995,False
30000000,2000-04-14,37036004,5.9,159,2000,False
55000000,2005-09-22,223387299,6.1,772,2005,True
150000000,2008-06-12,163712074,6.1,3021,2008,False
9000000,2007-06-01,2955039,6.0,17,2007,False
16500000,1997-05-02,67683989,6.5,1013,1997,True
2800000,1976-06-06,60922980,7.2,476,1976,True
90000000,1999-02-05,161626121,6.7,548,1999,True
40000000,2004-03-12,92913171,6.4,972,2004,True
30000000,2004-12-15,216763646,7.7,2439,2004,True
45000000,2002-04-07,94935764,5.9,299,2002,True
65000000,1999-09-17,117758500,6.1,352,1999,True
50000000,2009-02-27,12764201,3.9,112,2009,False
25000000,2008-08-29,14109284,3.0,240,2008,False
100000000,2010-12-08,278731369,6.0,1699,2010,True
26000000,2005-08-11,109449237,6.2,1983,2005,True
35000000,1997-11-21,25105255,6.3,157,1997,False
73000000,1997-05-23,229074524,6.2,2487,1997,True
36000000,2000-01-28,3003296,4.6,14,2000,False
25000000,2006-09-08,135330182,6.9,1055,2006,True
130000000,2013-11-15,847423452,7.4,6495,2013,True
